H-ID,type_id,preferred_name,language_COLUMN,language_COLUMN TRM-ID,literary_form,literary_form TRM-ID,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,alternative_names,is_expression_of H-ID,peripheral,peripheral TRM-ID,specific_genre H-ID,length,length_freetext,verse_type,verse_type TRM-ID,rhyme_type,rhyme_type TRM-ID,Stanza_type,Stanza_type TRM-ID,is_derived_from H-ID,nature_of_derivations,tradition_status,tradition_status TRM-ID,status_notes,in_stemma H-ID,has_lost_older_version,has_lost_older_version TRM-ID,ancient_translations_freetext,rewritings_freetext,note,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,is_written_by H-ID,is_adapted_by H-ID,author_freetext,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
48161,101,Merlijn-continuatie,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47768.0,25820.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': NULL, 'timestamp': {'in': 1327-01-01 00:00:00, 'type': s, 'circa': false}, 'estMinDate': 1327-01-01 00:00:00, 'estMaxDate': 1327-01-01 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 34.",'Lodewijk van Velthem voltooide zijn Merlijn-continuatie naar eigen zeggen op witte donderdag 1326 oftewel 9 april 1327 in onze jaartelling',[48162],[],,,,"[47485, 47482, 47484, 47483]",[https://www.handschriftencensus.de/werke/6667],[],Action required,9697.0,Add story/source
48179,101,Roman van Moriaen,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[48535],No,9498.0,47768.0,4716.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1226-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1325-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1226-01-01 00:00:00, 'estMaxDate': 1325-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 30.",'Momenteel wordt aangenomen dat Moriaen uit de tweede helft van de dertiende eeuw stamt.',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,Check story Moriaen
48186,101,Nevelingenlied,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47474.0,18400.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1151-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1225-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1151-01-01 00:00:00, 'estMaxDate': 1225-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 14.",'< 1200 tot ca. 1200',[],[],,,,"[47485, 47482, 47484, 47483]",[],[],Action required,9697.0,Add story/German source
48197,101,Parthonopeus van Bloys,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[48476],No,9498.0,47474.0,10000.0,,[],[],[full rhyme],[9779],,,[48477],,fragmentary,9477.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1176-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1275-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1176-01-01 00:00:00, 'estMaxDate': 1275-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 21.",'eerste helft dertiende eeuw',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.handschriftencensus.de/werke/2092],[],Open,9698.0,
48237,101,Roman van Perchevael,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[48534],No,9498.0,47768.0,20000.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1176-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1275-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1176-01-01 00:00:00, 'estMaxDate': 1275-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 18.",'< 1250',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,"Check story, add source"
48258,101,Queeste van den Grale,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47768.0,11155.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1256-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1305-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1256-01-01 00:00:00, 'estMaxDate': 1305-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 29.",'ca. 1280',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,Add story/source Graal
48268,101,Roman van den riddere metter mouwen,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47768.0,13500.0,,[],[],[full rhyme],[9779],,,[48179],"It contains elements of the Moriaen, while following the story of Richars li Biaus.",surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1251-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1325-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1251-01-01 00:00:00, 'estMaxDate': 1325-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 29.",'latere dertiende eeuw',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,Add story/source
48277,101,Saladijn-continuatie,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[199],No,9498.0,47474.0,1692.0,,[],[],[full rhyme],[9779],,,[572],,fragmentary,9477.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1276-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1375-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1276-01-01 00:00:00, 'estMaxDate': 1375-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 37.","'De Saladijn zou veertiende-eeuws zijn (Claassens, 1993, p. 234-238; Kienhorst, 1988, p. 186), maar lijkt niet op het einde van die eeuw geschreven, aangezien de fragmenten uit het laatste kwart stammen (Klein, 1995, p. 16).'",[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.handschriftencensus.de/werke/5660],[],Action required,9697.0,Check
48282,101,Seghelijn van Jherusalem,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47474.0,11979.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1389-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1389-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 37.","'Sinds de eer- ste editie (Verdam, 1878, p. iV) is het gebruikelijk om de Seghelijn medio veertiende eeuw te dateren (bv. Claassens, 1993c, p. 299).'",[48287],[],,,,"[47485, 47482, 47484, 47483]",[https://www.handschriftencensus.de/4269],[],Action required,9697.0,Add story Seghelijn
48288,101,Sibeli,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47474.0,1500.0,,[],[],[full rhyme],[9779],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 39.","'Hoewel van Sibeli en Aetsaert recent nieuwe fragmenten zijn ontdekt uit de eerste helft van de veertiende eeuw, blijft de auteurstekst vooralsnog ongedateerd'",[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.handschriftencensus.de/21475],[],Action required,9697.0,Add story Sibeli
48293,101,Roman van Torec,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[48531],No,9498.0,47768.0,3853.0,,[],[],[full rhyme],[9779],,,[48532],Maybe derived from a lost Old French model,surviving,9480.0,,[],No,9483,[],[],,47357.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1226-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1325-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1226-01-01 00:00:00, 'estMaxDate': 1325-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 22.",'tweede helft dertiende eeuw',[47475],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,Check story/source added by JBC
48296,101,Seghers Trojeroman,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[2347],No,9498.0,47474.0,2276.0,,[],[],[full rhyme],[9779],,,[],,surviving,9480.0,,[],No,9483,[],[],,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1176-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1260-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1176-01-01 00:00:00, 'estMaxDate': 1260-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 22.",'Een datering in de jaren dertig of veertig van de dertiende eeuw (of nog vroeger) lijkt niet overdreven. ',[48297],[],,,,"[47485, 47482, 47484, 47483]",[https://www.literatuurgeschiedenis.org/teksten/trojeroman],[],Action required,9697.0,Add text Troie
48302,101,Wrake van Ragisel,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[48690],No,9498.0,47768.0,6200.0,,[],[],[full rhyme],[9779],,,[48691],,surviving,9480.0,,[],No,9483,[],[],,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1251-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1325-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1251-01-01 00:00:00, 'estMaxDate': 1325-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 29.",'latere dertiende eeuw',[],[],,,,"[47485, 47482, 47484, 47483]",[https://www.kb.nl/ontdekken-bewonderen/topstukken/lancelotcompilatie],[],Action required,9697.0,Check French source/story (added by JBC)
48316,101,Henric ende Claredamie,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[Ongeïdentificeerd (1)],[],No,9498.0,46304.0,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,47240.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1151-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1250-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1151-01-01 00:00:00, 'estMaxDate': 1250-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13.",'XIII1',[],[],,,,"[47485, 47484, 47483]",[],[],Action required,9697.0,Check
48321,101,Ongeïdentificeerd (2),dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,46304.0,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1510-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1510-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIVd',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48327,101,Ongeïdentificeerd (3),dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,46304.0,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'XIVm',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48332,101,Ongeïdentificeerd (4),dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,46304.0,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIV2',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48337,101,Aspremont,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[Ongeïdentificeerd (5)],[95],No,9498.0,,11000.0,,[],[],[],[],,,[596],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'c.1300',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48342,101,Ongeïdentificeerd (6),dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'≥ 1350',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48347,101,Ongeïdentificeerd (7),dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[Parthonopeus van Bloys],[],No,9498.0,47474.0,10000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'≥ 1350',[],[],,,,"[47485, 47483]",[],[],Action required,9697.0,Check
48353,101,Bastaard-Godevaert,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[Ongeïdentificeerd (8)],[190],No,9498.0,47474.0,2500.0,,[],[],[],[],,,[633],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'XIVm',[],[],,,,"[47485, 47483]",[https://digitalcollections.universiteitleiden.nl/view/item/1679726?solr_nav%5Bid%5D=c91c94bac377d3550987&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=0#page/1/mode/1up],[],Action required,9697.0,Check
48359,101,Alexanderroman,dum (Middle Dutch),9728.0,verse,9549.0,No,9483,,[],[],No,9498.0,47474.0,40000.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1500-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1500-12-31 00:00:00}",2. Probable (33%-66%),9763.0,,,[],[],,,,[47485],[],[],Action required,9697.0,Add story Alexander/look up article
48364,101,Proza-Lancelot,dum (Middle Dutch),9728.0,prose,9550.0,No,9483,,[],[],No,9498.0,47768.0,64800.0,,[],[],[],[],,,[],,fragmentary,9477.0,,[],No,9483,[],[],,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1276-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1276-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers & Kestemont (2011), p. 35.","'Men neigt naar een veertiende-eeuwe datering, gelijktijdig met de opkomst van het vers-proza debat (Lie, 1994; minder nadrukkelijk ook Gerritsen, 1988, p. 203), maar in elk geval vóór de fragmenten die uit het tweede kwart van de veertiende eeuw stammen (Klein, 1995, p. 14).'",[],[],,,,"[47485, 47482, 47484, 47483]",[],[],Action required,9697.0,Add story/source Lancelot
48381,101,Tristan et Iseut,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[48380],No,9498.0,44128.0,4487.0,"fragmentary text, of which only 4487 octosyllabic verses remain",[octosyllabe],[9553],[full rhyme],[9779],,,[],,fragmentary,9477.0,,[],Maybe,9484,[],[],,48382.0,Ouest,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1148-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1148-01-01 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,,Vers 1150 (Jonas); 	Entre 1165 et 1200 (Arlima); 4eq. 12es. (Arlima),[48383],[],,,,[],"[http://jonas.irht.cnrs.fr/oeuvre/5626, https://www.arlima.net/ad/beroul.html]",[],Open,9698.0,
48386,101,Siege d'Orange,fro (Old French),9470.0,verse,9549.0,No,9483,,[],[92],No,9498.0,44167.0,,only 60 verses are preserved,[decasyllabe],[9554],[assonance],[9560],,,[530],,fragmentary,9477.0,,[],Yes,9482,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1161-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1180-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1161-01-01 00:00:00, 'estMaxDate': 1180-12-31 00:00:00}",3. Very likely (66%-99%),9762.0,,,[],[],,,,[],[https://doi.org/10.3138/flor-2022-0010],"[Marianne Ailes, Tamara Atkin, and Philip E. Bennett, A Fragment of a Lost Chanson de geste, Florilegium, volume 35, 2022]",Open,9698.0,
